X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,MAR_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-8575117.99948164,4710215.31954787,121209,Ward 1,"1350 Florida Avenue Northwest, Washington, District of Columbia 20009","1350 Florida Avenue, NW",Completed 2015 to Date,DHCD,4,38.91996871,-77.03159333,0,0,0,4,0,,311601,397260.24,139122.43,1350 FLORIDA AVENUE NW,2024/09/23 09:00:26+00
-8574516.47555269,4713557.17668291,121210,Ward 4,"4308 Georgia Avenue Northwest, Washington, District of Columbia 20011",Montage South Condominiums,Completed 2015 to Date,DHCD,2,38.94332114,-77.02618974,0,1,0,1,0,,252608,397729.58,141714.64,4308 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8569749.2987752,4704475.00239051,121211,Ward 6,"1500 Pennsylvania Avenue Southeast, Washington, District of Columbia 20003",The One-Five,Completed 2015 to Date,DHCD,5,38.87983734,-76.98336548,0,3,0,2,0,,62567,401443.35,134667.22,1500 PENNSYLVANIA AVENUE SE,2024/09/23 09:00:26+00
-8571853.28329248,4710064.62368452,121212,Ward 5,"2126 3rd St NE, Washington, District of Columbia 20002",Kensington Place,Completed 2015 to Date,DHCD,2,38.918937,-77.002231,0,1,0,1,0,,311056,399803.5,139005.04,2126 3RD STREET NE,2024/09/23 09:00:26+00
-8576084.30472014,4708422.53039511,121213,Ward 2,"1745 N Street Northwest, Washington, District of Columbia 20036",1745 N Street NW,Completed 2015 to Date,DHCD,3,38.90743761,-77.04027379,0,0,0,3,0,,218470,396506.86,137731.67,1745 N STREET NW,2024/09/23 09:00:26+00
-8576056.87378317,4710765.3544275,121214,Ward 1,"2525 Ontario Rd NW, Washington, District of Columbia 20009",Ontario Court,Completed 2015 to Date,DCHFA,27,38.92381287,-77.04002737,14,5,8,0,0,,235734,396529.03,139549.45,2525 ONTARIO ROAD NW,2024/09/23 09:00:26+00
-8574072.09207571,4709221.43827199,121215,Ward 6,"1710 7th Street Northwest, Washington, District of Columbia 20001",Channing Phillips Homes,Completed 2015 to Date,DCHFA,56,38.9130217,-77.02219778,0,0,56,0,0,,311198,398074.83,138351.05,1710 7TH STREET NW,2024/09/23 09:00:26+00
-8575545.90612897,4716975.80383104,121216,Ward 4,"6323 Luzon Avenue Northwest, Washington, District of Columbia 20011",Luzon Tenant Association,Completed 2015 to Date,DHCD,43,38.96720274,-77.03543727,0,11,30,2,0,,257970,396928.93,144365.95,6323 LUZON AVENUE NW,2024/09/23 09:00:26+00
-8574355.39722347,4715215.57300116,121217,Ward 4,"812 Jefferson Street NW, Washington, District of Columbia 20011",The Homestead Apartments,Completed 2015 to Date,DCHFA DHCD,45,38.95490709,-77.02474275,0,0,45,0,0,,254711,397855.37,143000.75,812 JEFFERSON STREET NW,2024/09/23 09:00:26+00
-8574531.94592346,4715603.17806058,121218,Ward 4,"909 Longfellow Street Northwest, Washington, District of Columbia 20011",Barlee Tenant Association,Completed 2015 to Date,DHCD,37,38.95763055,-77.02632618,0,25,12,0,0,,254435,397717.99,143301.36,909 LONGFELLOW STREET NW,2024/09/23 09:00:26+00
-8570483.37097269,4704650.00910582,121219,Ward 6,"1209 G Street Southeast, Washington, District of Columbia 20003",Cambridge Row,Completed 2015 to Date,DHCD,1,38.88106149,-76.98995977,0,1,0,0,0,,311043,400871.16,134802.99,1209 G STREET SE,2024/09/23 09:00:26+00
-8568899.75588789,4702968.06125691,121220,Ward 8,"2109 R Street Southeast, Washington, District of Columbia 20020","2109 R Street, SE",Completed 2015 to Date,DHCD,2,38.86929843,-76.97573391,0,1,0,1,0,,51771,402105.84,133497.47,2109 R STREET SE,2024/09/23 09:00:26+00
-8571502.15323032,4707354.25393479,121221,Ward 6,"501 H Street Northeast, Washington, District of Columbia 20002","501 H Street, NE",Completed 2015 to Date,DHCD OP,3,38.89996926,-76.99911164,0,3,0,0,0,14-14,15247,400077.06,136901.89,501 H STREET NE,2024/09/23 09:00:26+00
-8576329.36146848,4708772.62487643,121222,Ward 2,"15 Dupont Circle Northwest, Washington, District of Columbia 20036",Patterson House,Completed 2015 to Date,DHCD,7,38.90988485,-77.04247517,0,0,0,7,0,,225555,396316.05,138003.42,15 DUPONT CIRCLE NW,2024/09/23 09:00:26+00
-8576058.97397999,4709989.74013918,121223,Ward 1,"2101 Champlain Street Northwest, Washington, District of Columbia 20009",Reed Row,Completed 2015 to Date,DHCD,15,38.91839177,-77.04004624,0,0,0,15,0,,311956,396527.13,138947.7,2101 CHAMPLAIN STREET NW,2024/09/23 09:00:26+00
-8575119.73836692,4709078.77004721,121224,Ward 2,"1350 Corcoran Street Northwest, Washington, District of Columbia 20009",The Corcoran,Completed 2015 to Date,DHCD,3,38.91202447,-77.03160895,0,0,0,3,0,,312873,397258.58,138240.59,1350 CORCORAN STREET NW,2024/09/23 09:00:26+00
-8575316.42367535,4709917.17982093,121225,Ward 1,"1440 V Street Northwest, Washington, District of Columbia 20009",Portner Flats,Completed 2015 to Date,DCHFA DHCD OP,48,38.91788495,-77.0333758,0,48,0,0,0,14-08,298461,397105.58,138891.17,1440 V STREET NW,2024/09/23 09:00:26+00
-8570176.09069082,4701034.8006784,121226,Ward 8,"2400 Pomeroy Road Southeast, Washington, District of Columbia 20020",Pomeroy Gardens,Completed 2015 to Date,DCHFA DHCD,60,38.85577573,-76.98719942,0,0,60,0,0,,287017,401111.06,131996.15,2400 POMEROY ROAD SE,2024/09/23 09:00:26+00
-8575985.64880717,4710788.26492539,121227,Ward 1,"2524 17th Street Northwest, Washington, District of Columbia 20009",Glenn Arms,Completed 2015 to Date,DHCD,57,38.92397298,-77.03938755,45,2,10,0,0,,235708,396584.52,139567.2,2524 17TH STREET NW,2024/09/23 09:00:26+00
-8568379.21692871,4701203.85880335,121228,Ward 8,"2412 Ainger Place Southeast, Washington, District of Columbia 20020",Ainger Place,Completed 2015 to Date,DCHA DCHFA DHCD,72,38.85695835,-76.97105784,18,54,0,0,0,,287032,402512.07,132127.75,2412 AINGER PLACE SE,2024/09/23 09:00:26+00
-8567920.21174966,4702903.12074537,121229,Ward 7,"1715 28th Place Southeast, Washington, District of Columbia 20020","28th Place, SE",Completed 2015 to Date,DHCD,14,38.86884466,-76.96698004,0,5,0,9,0,,150119,402869.48,133447.29,1715 28TH PLACE SE,2024/09/23 09:00:26+00
-8566390.15667826,4705943.78623534,121230,Ward 7,"3534 East Capitol Street Northeast, Washington, District of Columbia 20019",The Solstice,Completed 2015 to Date,DCHA DCHFA DHCD,137,38.89010789,-76.95318981,15,122,0,0,0,,287970,404061.06,135808.24,3534 EAST CAPITOL STREET NE,2024/09/23 09:00:26+00
-8575429.82960288,4712747.96689538,121231,Ward 1,"1435 Spring Road Northwest, Washington, District of Columbia 20010",SOME- Spring Road,Completed 2015 to Date,DCHA DCHFA DHCD,37,38.937241,-77.035724,36,0,1,0,0,,259014,397018.06,141087.23,1435 SPRING ROAD NW,2024/09/23 09:00:26+00
-8569848.66671246,4706771.70723963,121232,Ward 6,"1431 E Street Northeast, Washington, District of Columbia 20002",1431 E Street NE Renovation,Completed 2015 to Date,DCHA DHCD,10,38.895911,-76.984253,1,0,3,6,0,,63551,401365.59,136449.9,1431 E STREET NE,2024/09/23 09:00:26+00
-8566489.24941894,4705618.35993261,121233,Ward 7,"3605 Minnesota Avenue Southeast, Washington, District of Columbia 20019",Milestone Senior/Meadow Green Court,Completed 2015 to Date,DCHA DHCD,60,38.88783246,-76.95407997,15,45,0,0,0,,32977,403983.96,135555.61,3605 MINNESOTA AVENUE SE,2024/09/23 09:00:26+00
-8567857.61728701,4712268.61146569,121234,Ward 5,"2900 Newton Street Northeast, Washington, District of Columbia 20018",Hedin House,Completed 2015 to Date,DHCD,48,38.93431761,-76.96637222,0,0,48,0,0,,287312,402915.6,140715.38,2900 NEWTON STREET NE,2024/09/23 09:00:26+00
-8575911.29940523,4710861.06010141,121235,Ward 1,"2551 17th Street Northwest, Washington, District of Columbia 20009",Sarah's Circle,Completed 2015 to Date,DCHA DHCD,49,38.92448172,-77.03871966,49,0,0,0,0,,235865,396642.46,139623.65,2551 17TH STREET NW,2024/09/23 09:00:26+00
-8570675.46862623,4712314.25330773,121236,Ward 5,"1032 Otis Street Northeast, Washington, District of Columbia 20017",Otis Place Apartments,Completed 2015 to Date,DHCD,1,38.934667,-76.991756,0,1,0,0,0,,75190,400720.89,140750.28,1032 OTIS STREET NE,2024/09/23 09:00:26+00
-8575194.2047328,4712712.43203377,121237,Ward 4,"1380 Quincy Street Northwest, Washington, District of Columbia 20011",Quincy at Fourteenth,Completed 2015 to Date,DHCD,2,38.9375,-77.032316,0,1,0,1,0,,312329,397201.56,141059.6,1380 QUINCY STREET NW,2024/09/23 09:00:26+00
-8573894.11357199,4703904.06619704,121238,Ward 6,"525 Water Street Southwest, Washington, District of Columbia 20024","525 Water (The Wharf, Parcel 11)",Completed 2015 to Date,DHCD,11,38.87584464,-77.02059898,0,5,0,6,0,,312716,398212.56,134224.07,525 WATER STREET SW,2024/09/23 09:00:26+00
-8565069.37295211,4706066.09921653,121239,Ward 7,"4212 East Capitol Street Northeast, Washington, District of Columbia 20019",Fort Chaplin Park Apartments,Completed 2015 to Date,DCHFA DHCD,549,38.890963,-76.941325,0,0,549,0,0,,305753,405090.34,135903.77,4212 EAST CAPITOL STREET NE,2024/09/23 09:00:26+00
-8570902.76869355,4707363.68832485,121240,Ward 6,"901 H Street Northeast, Washington, District of Columbia 20002",Avec,Completed 2015 to Date,DHCD OP,32,38.90003522,-76.99372728,0,0,0,32,0,10-03,289048,400544.12,136909.23,901 H STREET NE,2024/09/23 09:00:26+00
-8574359.39473983,4711808.47338897,121241,Ward 1,"713 Lamont Street Northwest, Washington, District of Columbia 20010",713 Lamont St NW - Arcade Sunshine Building 1,Completed 2015 to Date,DHCD,15,38.93110223,-77.02477867,0,8,0,7,0,,243179,397851.54,140358.2,713 LAMONT STREET NW,2024/09/23 09:00:26+00
-8575715.85119237,4707941.24560236,121242,Ward 2,"1108 16th Street Northwest, Washington, District of Columbia 20036",The Adele,Completed 2015 to Date,DHCD,1,38.904073,-77.036964,0,0,0,1,0,,276209,396793.79,137358.07,1108 16TH STREET NW,2024/09/23 09:00:26+00
-8570438.81432518,4707684.3068391,121243,Ward 6,"1219 K Street Northeast, Washington, District of Columbia 20002",The Havana,Completed 2015 to Date,DHCD,4,38.902264,-76.989434,0,2,0,2,0,,312998,400905.62,137158.08,1219 K STREET NE,2024/09/23 09:00:26+00
-8569805.35433586,4701611.81577847,121244,Ward 8,"2200 Hunter Place Southeast, Washington, District of Columbia 20020","2200-2210 Hunter Place, SE",Completed 2015 to Date,DHCD,10,38.85981208,-76.98386904,0,2,0,8,0,,286706,401400.05,132444.26,2200 HUNTER PLACE SE,2024/09/23 09:00:26+00
-8569189.18199842,4702384.68622097,121245,Ward 8,"1847 Good Hope Road Southeast, Washington, District of Columbia 20020",1847-9 Good Hope Rd SE Renovation TOPA,Completed 2015 to Date,DHCD,18,38.86521846,-76.97833387,10,5,0,3,0,,150176,401880.32,133044.47,1847 GOOD HOPE ROAD SE,2024/09/23 09:00:26+00
-8571001.96274662,4696972.57251356,121246,Ward 8,"800 Southern Avenue Southeast, Washington, District of Columbia 20032",Park Southern Apartments,Completed 2015 to Date,DHCD,361,38.82735337,-76.99461836,0,0,292,69,0,,79579,400467.3,128840.97,800 SOUTHERN AVENUE SE,2024/09/23 09:00:26+00
-8570273.26118076,4705024.62838214,121247,Ward 6,"404 13th Street Southeast, Washington, District of Columbia 20003",Buchanan Park Townhomes,Completed 2015 to Date,DHCD,3,38.883744,-76.98807,0,2,0,1,0,,314042,401034.89,135093.81,404 13TH STREET SE,2024/09/23 09:00:26+00
-8574217.95267735,4713168.50747635,121248,Ward 4,"4040 8th Street Northwest, Washington, District of Columbia 20011",4040 8th St NW TOPA,Completed 2015 to Date,DHCD,19,38.94060586,-77.02350807,5,3,7,4,0,,289376,397961.98,141413.12,4040 A 8TH STREET NW,2024/09/23 09:00:26+00
-8574655.14072065,4717576.60132406,121249,Ward 4,"6650 Georgia Avenue Northwest, Washington, District of Columbia 20012",Takoma Place TOPA,Completed 2015 to Date,DHCD,105,38.97139886,-77.02743539,0,0,105,0,0,,253380,397622.53,144831.52,6650 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8575567.31954376,4712748.42963256,121250,Ward 4,"1445 Spring Road Northwest, Washington, District of Columbia 20010",HOPE Cooperative,Completed 2015 to Date,DHCD,13,38.93767069,-77.03562963,6,3,0,4,0,,259017,396910.98,141087.63,1445 SPRING ROAD NW,2024/09/23 09:00:26+00
-8566694.25981443,4705276.46607446,121251,Ward 7,"3501 Minnesota Avenue SE, Washington, District of Columbia 20019","Residence at Minnesota Gardens Cooperative, Inc",Completed 2015 to Date,DHCD,48,38.88544213,-76.95592161,0,36,0,12,0,,150719,403824.31,135290.15,3501 MINNESOTA AVENUE SE,2024/09/23 09:00:26+00
-8572867.58800021,4715340.9543454,121252,Ward 4,"53 Missouri Avenue NW, Washington, District of Columbia 20011",49-53 Missouri Ave NW,Completed 2015 to Date,DHCD,10,38.95578329,-77.01137754,4,4,0,2,0,,259338,399013.84,143097.75,53 MISSOURI AVENUE NW,2024/09/23 09:00:26+00
-8574600.28148791,4718951.60579717,121253,Ward 4,"7440 Georgia Avenue Northwest, Washington, District of Columbia 20012",7440 Georgia Ave NW TOPA,Completed 2015 to Date,DHCD,21,38.98100129,-77.02694258,0,10,8,3,0,,253506,397665.55,145897.47,7440 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8574014.49557718,4715555.48413168,121254,Ward 4,"614 Longfellow Street Northwest, Washington, District of Columbia 20011",The Kingston,Completed 2015 to Date,DHCD,23,38.95728189,-77.02168038,0,15,0,8,0,,246730,398120.87,143264.27,614 LONGFELLOW STREET NW,2024/09/23 09:00:26+00
-8568408.97722585,4700817.60567432,121255,Ward 8,"2412 Hartford Street Southeast, Washington, District of Columbia 20020",Hanover Court TOPA,Completed 2015 to Date,DHCD,82,38.85425668,-76.97132518,9,41,32,0,0,,148200,402488.96,131827.8,2412 HARTFORD STREET SE,2024/09/23 09:00:26+00
-8574189.31433111,4709559.34673721,121256,Ward 1,"812 T Street Northwest, Washington, District of Columbia 20001","8th and T Street, NW",Completed 2015 to Date,DHCD,4,38.91538357,-77.02325081,0,0,4,0,0,,330286,397983.57,138613.26,812 A T STREET NW,2024/09/23 09:00:26+00
-8571350.24015038,4710271.4798173,121257,Ward 5,"605 Rhode Island Avenue Northeast, Washington, District of Columbia 20002",605 Rhode Island Ave - Phase 1 (HANTA),Pipeline,DHCD OP,129,38.92036122,-76.99774698,0,0,53,76,0,20-23,288769,400195.38,139165.53,605 RHODE ISLAND AVENUE NE,2024/09/23 09:00:26+00
-8571387.04348777,4710259.51952573,121258,Ward 5,"519 Rhode Island Avenue Northeast, Washington, District of Columbia 20002",605 Rhode Island Ave - Phase 2 (HANTA),Pipeline,DHCD OP,70,38.9202773,-76.99807759,0,0,31,39,0,20-23,301258,400166.71,139156.25,519 RHODE ISLAND AVENUE NE,2024/09/23 09:00:26+00
-8580057.44523032,4710853.0569219,121259,Ward 3,"2626 Tunlaw Road Northwest, Washington, District of Columbia 20007",Tunlaw Apartments,Completed 2015 to Date,DHCD,65,38.92442579,-77.07596511,0,0,0,65,0,,224277,393412.75,139619.47,2626 TUNLAW ROAD NW,2024/09/23 09:00:26+00
-8574630.8852721,4715666.09372641,121260,Ward 4,"924 Madison Street Northwest, Washington, District of Columbia 20011",924 Madison Street NW - Berean Baptist,Pipeline,DHCD OP,6,38.95805454,-77.0272175,0,0,6,0,0,22-34,285465,397640.97,143350.17,924 MADISON STREET NW,2024/09/23 09:00:26+00
-8574658.48927968,4717519.5770081,121261,Ward 4,"6634 Georgia Avenue Northwest, Washington, District of Columbia 20012",6634-6640 Georgia Avenue NW,Pipeline,DHCD OP,14,38.9710006,-77.02746547,0,0,14,0,0,22-37,285351,397619.91,144787.31,6634 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8570908.61099591,4711669.56426861,121262,Ward 5,"3250 9th Street Northeast, Washington, District of Columbia 20017",3250 9th Street NE,Pipeline,DHCD OP,6,38.93013153,-76.99377976,0,0,6,0,0,23-04,314601,400539.34,140250.17,3250 9TH STREET NE,2024/09/23 09:00:26+00
-8571074.63055403,4707353.90572508,121263,Ward 6,"777 H Street Northeast, Washington, District of Columbia 20002",777 H Street NE,Pipeline,DHCD OP,6,38.89996716,-76.99527114,0,0,6,0,0,23-05,77439,400410.2,136901.63,777 H STREET NE,2024/09/23 09:00:26+00
-8569258.05156247,4699917.58491282,121264,Ward 8,"1804 Alabama Avenue Southeast, Washington, District of Columbia 20020",Henson Ridge Rental Phase I - Rehab,Pipeline,DCHA DCHFA,124,38.84795152,-76.97895657,68,0,56,0,0,,277969,401827.07,131128.67,1804 ALABAMA AVENUE SE,2024/09/23 09:00:26+00
-8575153.93666051,4711268.12900141,121265,Ward 1,"1314 Columbia Road Northwest, Washington, District of Columbia 20009",Columbia Heights Village Preservation,Pipeline,DCHFA,406,38.92732653,-77.03191615,0,0,406,0,0,,298384,397232.53,139939.22,1314 COLUMBIA ROAD NW,2024/09/23 09:00:26+00
-8569544.41998804,4710419.8098217,121266,Ward 5,"1621 Montana Avenue Northeast, Washington, District of Columbia 20018",MELVO (Montana Five),Pipeline,DCHA DCHFA DHCD,136,38.9213979,-76.98152502,0,0,136,0,0,,290550,401602.11,139280.77,1621 MONTANA AVENUE NE,2024/09/23 09:00:26+00
-8572524.04548897,4708101.08338242,121267,Ward 6,"1133 North Capitol Street Northeast, Washington, District of Columbia 20002",DCHA Headquarters - Phase 2,Pipeline,DCHA,72,38.90519022,-77.00829145,36,0,36,0,0,,149791,399280.82,137481.49,1133 NORTH CAPITOL STREET NE,2024/09/23 09:00:26+00
-8572524.04548897,4708101.08338242,121268,Ward 6,"1133 North Capitol Street Northeast, Washington, District of Columbia 20002",DCHA Headquarters - Phase 3,Pipeline,DCHA,76,38.90519022,-77.00829145,38,0,38,0,0,,149791,399280.82,137481.49,1133 NORTH CAPITOL STREET NE,2024/09/23 09:00:26+00
-8570635.458487,4710578.06173023,121269,Ward 5,"1005 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1005 Rhode Island Ave NE,Under Construction,DHCD,1,38.92250391,-76.99132599,0,1,0,0,0,,76346,400752.18,139403.42,1005 RHODE ISLAND AVENUE NE,2024/09/23 09:00:26+00
-8574233.27916324,4711556.76000802,121270,Ward 1,"3106 Georgia Avenue Northwest, Washington, District of Columbia 20010",3106 Georgia Ave NW,Under Construction,DHCD,1,38.92934357,-77.02364575,0,0,0,1,0,,232892,397949.72,140162.91,3106 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8575491.27423689,4709328.6965013,121271,Ward 2,"1732 15th Street Northwest, Washington, District of Columbia 20009",Capitol Rose,Completed 2015 to Date,DHCD,13,38.91377141,-77.03494651,0,0,13,0,0,,332319,396969.19,138434.62,1732 15TH STREET NW,2024/09/23 09:00:26+00
-8574446.0898538,4713172.42977962,121272,Ward 4,"4036 Georgia Avenue Northwest, Washington, District of Columbia 20011",4036 Georgia Ave NW,Under Construction,DHCD,2,38.94063294,-77.02555746,0,1,1,0,0,,300491,397784.31,141416.21,4036 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8568713.01099964,4703287.32310626,121273,Ward 8,"2215 Minnesota Avenue Southeast, Washington, District of Columbia 20020",2215 Minnesota Ave SE,Completed 2015 to Date,DHCD,2,38.87153168,-76.97405636,0,0,2,0,0,,50278,402251.35,133745.38,2215 MINNESOTA AVENUE SE,2024/09/23 09:00:26+00
-8574088.5999977,4711017.49950324,121274,Ward 1,"654 Girard Street Northwest, Washington, District of Columbia 20001",Howard Manor Renovation,Completed 2015 to Date,Amazon Housing Equity Fund,80,38.92557468,-77.02234608,0,0,80,0,0,,229520,398062.31,139744.54,654 GIRARD STREET NW,2024/09/23 09:00:26+00
-8567135.06720721,4703101.90472739,121275,Ward 7,"1550 Branch Avenue Southeast, Washington, District of Columbia 20020",Residences at Penn Branch (Shops at Penn Branch Multifamily),Pipeline,DCHFA Amazon Housing Equity Fund,170,38.87023454,-76.95988145,10,0,104,56,0,,337832,403481.49,133601.87,1550 BRANCH AVENUE SE,2024/09/23 09:00:26+00
-8568759.7435565,4707941.63203171,121276,Ward 5,"2026 Maryland Avenue Northeast, Washington, District of Columbia 20002",Carver Terrace Preservation,Pipeline,DCHFA Amazon Housing Equity Fund,312,38.90407589,-76.97447616,0,0,312,0,0,,52408,402213.91,137358.03,2026 MARYLAND AVENUE NE,2024/09/23 09:00:26+00
-8561957.17255037,4706658.311545,121277,Ward 7,"415 61st Street Northeast, Washington, District of Columbia 20019",SOME Scattered Site IV - Deanwood,Pipeline,CDFI Fund,154,38.89510404,-76.91336764,0,0,154,0,0,,26028,407515.34,136365.34,415 61ST STREET NE,2024/09/23 09:00:26+00
-8570409.10632984,4704813.01228006,121278,Ward 6,"1220 Pennsylvania Avenue Southeast, Washington, District of Columbia 20003",The Rushmore (HANTA),Under Construction,DHCD,32,38.88220102,-76.98929263,0,0,0,32,0,,314729,400929.03,134929.53,1220 PENNSYLVANIA AVENUE SE,2024/09/23 09:00:26+00
-8569390.31627753,4707082.09380898,121279,Ward 7,"1661 Gales Street Northeast, Washington, District of Columbia 20002",Gales Street HIP,Completed 2015 to Date,DCHFA,0,38.89805186,-76.98015118,0,0,0,0,2,,286390,401722.72,136690.86,1661 GALES STREET NE,2024/09/23 09:00:26+00
